??id,kc0,kc1,kc2,kc3,kc4,kc5,kc6,kc7,kc8,kc9,kc10,kc11,kc12,kc13,kc14,kc15,kc16,kc17,kc18,kc19,kc20,kc21,kc22,kc23,kc24,kc25,kc26,kc27,kc28,kc29,kc30,kc31,kc32,kc33,kc34,kc35,kc36,kc37,kc38,kc39,kc40,kc41,kc42,kc43,kc44,kc45,kc46,kc47,kc48,kc49,kc50,kc51,kc52,kc53,kc54,kc55,kc56
uid773,0.108598,0.158391,0.000000,0.561273,0.517164,0.577767,0.000000,0.861027,0.249788,0.855598,0.821720,0.291694,0.000000,0.318323,0.000000,0.664495,0.205403,0.055859,0.125515,0.277992,0.000000,0.000000,0.000000,0.000000,0.507824,0.000000,0.235276,0.174363,0.000000,0.018978,0.000000,0.644645,0.403884,0.437182,0.498303,0.488598,0.000000,0.000000,0.717636,0.142110,0.526327,0.037595,0.792187,0.073777,0.220482,0.000000,0.841081,0.091354,0.000000,0.000000,0.677108,0.392352,0.803796,0.343951,0.796131,0.000000,0.000000
uid774,0.091354,0.000000,0.000000,0.318323,0.526327,0.000000,0.000000,0.000000,0.368615,0.585780,0.125515,0.205403,0.000000,0.426295,0.220482,0.415196,0.561273,0.517164,0.000000,0.249788,0.000000,0.000000,0.000000,0.000000,0.437182,0.000000,0.235276,0.000000,0.000000,0.174363,0.000000,0.073777,0.108598,0.190031,0.000000,0.158391,0.447863,0.000000,0.000000,0.507824,0.000000,0.331260,0.000000,0.552786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018978,0.000000,0.142110,0.055859,0.000000,0.577767,0.000000
uid775,0.000000,0.000000,0.000000,0.277992,0.174363,0.488598,0.577767,0.392352,0.000000,0.637771,0.458341,0.000000,0.249788,0.380597,0.000000,0.000000,0.000000,0.000000,0.158391,0.000000,0.356401,0.000000,0.000000,0.000000,0.235276,0.000000,0.264025,0.220482,0.000000,0.000000,0.331260,0.018978,0.305136,0.205403,0.055859,0.125515,0.000000,0.000000,0.478705,0.000000,0.437182,0.073777,0.037595,0.608918,0.601353,0.000000,0.593641,0.343951,0.535317,0.000000,0.000000,0.000000,0.142110,0.000000,0.091354,0.000000,0.000000
uid776,0.000000,0.000000,0.000000,0.305136,0.585780,0.000000,0.037595,0.426295,0.000000,0.593641,0.000000,0.055859,0.291694,0.073777,0.000000,0.644645,0.623621,0.616340,0.000000,0.018978,0.356401,0.000000,0.000000,0.000000,0.318323,0.000000,0.277992,0.264025,0.000000,0.235276,0.343951,0.468621,0.205403,0.249788,0.331260,0.000000,0.000000,0.658005,0.000000,0.601353,0.000000,0.174363,0.000000,0.091354,0.000000,0.000000,0.000000,0.392352,0.000000,0.437182,0.000000,0.158391,0.507824,0.190031,0.000000,0.552786,0.000000
uid777,0.380597,0.368615,0.000000,0.616340,0.458341,0.174363,0.249788,0.190031,0.658005,0.000000,0.000000,0.670862,0.593641,0.507824,0.852805,0.000000,0.426295,0.305136,0.343951,0.664495,0.637771,0.526327,0.000000,0.000000,0.552786,0.000000,0.403884,0.073777,0.000000,0.277992,0.630764,0.055859,0.108598,0.569599,0.205403,0.000000,0.000000,0.821720,0.091354,0.331260,0.018978,0.037595,0.517164,0.318323,0.415196,0.000000,0.792187,0.291694,0.220482,0.000000,0.000000,0.717636,0.158391,0.712174,0.000000,0.876119,0.437182
uid778,0.000000,0.000000,0.343951,0.000000,0.000000,0.000000,0.305136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073777,0.000000,0.158391,0.000000,0.000000,0.000000,0.235276,0.142110,0.091354,0.055859,0.000000,0.000000,0.000000,0.000000,0.018978,0.000000,0.190031,0.264025,0.205403,0.000000,0.000000,0.368615,0.000000,0.356401,0.392352,0.000000,0.000000,0.000000,0.174363,0.000000,0.000000,0.000000,0.000000,0.000000,0.125515,0.108598,0.000000,0.000000,0.000000
uid779,0.689247,0.000000,0.803796,0.593641,0.488598,0.000000,0.343951,0.700930,0.825103,0.918728,0.291694,0.658005,0.000000,0.426295,0.000000,0.771294,0.924724,0.608918,0.108598,0.517164,0.018978,0.000000,0.706606,0.000000,0.174363,0.205403,0.125515,0.142110,0.965684,0.866252,0.318323,0.305136,0.037595,0.569599,0.220482,0.507824,0.235276,0.447863,0.000000,0.695145,0.264025,0.458341,0.544135,0.838006,0.277992,0.973758,0.158391,0.356401,0.368615,0.000000,0.000000,0.818271,0.055859,0.073777,0.000000,0.903433,0.000000
uid780,0.608918,0.800000,0.091354,0.901565,0.637771,0.343951,0.018978,0.498303,0.478705,0.000000,0.392352,0.331260,0.000000,0.447863,0.380597,0.561273,0.818271,0.753077,0.507824,0.866252,0.000000,0.142110,0.000000,0.593641,0.743431,0.000000,0.706606,0.291694,0.000000,0.552786,0.658005,0.426295,0.108598,0.158391,0.437182,0.055859,0.000000,0.908827,0.468621,0.125515,0.825103,0.190031,0.220482,0.277992,0.415196,0.585780,0.000000,0.174363,0.458341,0.000000,0.000000,0.889573,0.318323,0.883039,0.000000,0.923268,0.700930
uid781,0.561273,0.000000,0.717636,0.000000,0.601353,0.852805,0.291694,0.670862,0.343951,0.000000,0.683236,0.318323,0.000000,0.331260,0.091354,0.535317,0.000000,0.000000,0.000000,0.142110,0.000000,0.000000,0.000000,0.552786,0.000000,0.000000,0.000000,0.689247,0.000000,0.447863,0.000000,0.205403,0.458341,0.616340,0.861027,0.507824,0.000000,0.073777,0.847055,0.220482,0.828422,0.174363,0.108598,0.037595,0.526327,0.000000,0.775634,0.517164,0.866252,0.000000,0.000000,0.426295,0.190031,0.392352,0.000000,0.264025,0.000000
uid782,0.000000,0.644645,0.108598,0.468621,0.766870,0.000000,0.380597,0.220482,0.291694,0.000000,0.318323,0.788167,0.000000,0.305136,0.000000,0.415196,0.637771,0.552786,0.264025,0.000000,0.706606,0.000000,0.000000,0.000000,0.488598,0.000000,0.125515,0.368615,0.000000,0.593641,0.664495,0.277992,0.478705,0.142110,0.205403,0.073777,0.000000,0.000000,0.392352,0.585780,0.447863,0.569599,0.018978,0.055859,0.037595,0.677108,0.190031,0.091354,0.403884,0.000000,0.000000,0.000000,0.343951,0.000000,0.000000,0.498303,0.000000
uid783,0.488598,0.887436,0.766870,0.249788,0.569599,0.000000,0.055859,0.844096,0.000000,0.577767,0.775634,0.018978,0.000000,0.073777,0.318323,0.478705,0.644645,0.651389,0.779892,0.037595,0.630764,0.000000,0.000000,0.000000,0.942435,0.000000,0.517164,0.757763,0.825103,0.235276,0.771294,0.380597,0.190031,0.552786,0.658005,0.838006,0.700930,0.305136,0.000000,0.426295,0.000000,0.142110,0.331260,0.091354,0.000000,0.000000,0.695145,0.858339,0.000000,0.905265,0.937849,0.174363,0.403884,0.158391,0.951553,0.447863,0.000000
uid784,0.507824,0.912255,0.903433,0.091354,0.700930,0.733409,0.861027,0.220482,0.468621,0.000000,0.517164,0.788167,0.000000,0.235276,0.318323,0.608918,0.000000,0.000000,0.858339,0.356401,0.158391,0.000000,0.000000,0.000000,0.073777,0.000000,0.055859,0.037595,0.873723,0.000000,0.125515,0.403884,0.174363,0.018978,0.108598,0.488598,0.535317,0.305136,0.000000,0.415196,0.695145,0.142110,0.331260,0.277992,0.664495,0.000000,0.800000,0.205403,0.000000,0.738468,0.000000,0.000000,0.392352,0.784069,0.885259,0.447863,0.000000
uid785,0.073777,0.000000,0.000000,0.291694,0.125515,0.876119,0.108598,0.305136,0.517164,0.000000,0.403884,0.608918,0.706606,0.205403,0.792187,0.000000,0.000000,0.000000,0.000000,0.601353,0.743431,0.000000,0.000000,0.037595,0.717636,0.000000,0.712174,0.437182,0.000000,0.018978,0.738468,0.091354,0.677108,0.190031,0.728252,0.249788,0.893724,0.235276,0.000000,0.569599,0.858339,0.174363,0.142110,0.368615,0.392352,0.000000,0.468621,0.380597,0.000000,0.920271,0.000000,0.498303,0.055859,0.552786,0.000000,0.831678,0.000000
uid786,0.000000,0.000000,0.000000,0.318323,0.000000,0.771294,0.343951,0.415196,0.000000,0.000000,0.403884,0.766870,0.000000,0.000000,0.000000,0.000000,0.743431,0.000000,0.073777,0.644645,0.142110,0.601353,0.000000,0.695145,0.220482,0.174363,0.091354,0.055859,0.000000,0.458341,0.507824,0.498303,0.018978,0.748300,0.158391,0.277992,0.235276,0.000000,0.392352,0.706606,0.535317,0.437182,0.000000,0.264025,0.331260,0.000000,0.190031,0.561273,0.569599,0.000000,0.478705,0.368615,0.108598,0.125515,0.000000,0.000000,0.000000
uid787,0.205403,0.000000,0.535317,0.380597,0.000000,0.468621,0.544135,0.000000,0.000000,0.000000,0.073777,0.174363,0.000000,0.000000,0.478705,0.000000,0.706606,0.000000,0.108598,0.368615,0.526327,0.264025,0.000000,0.651389,0.000000,0.000000,0.683236,0.037595,0.000000,0.277992,0.637771,0.670862,0.517164,0.055859,0.091354,0.507824,0.000000,0.000000,0.000000,0.577767,0.000000,0.569599,0.593641,0.235276,0.000000,0.000000,0.000000,0.630764,0.000000,0.000000,0.190031,0.142110,0.220482,0.000000,0.000000,0.000000,0.000000
uid788,0.000000,0.000000,0.569599,0.174363,0.000000,0.000000,0.190031,0.277992,0.000000,0.000000,0.264025,0.000000,0.000000,0.000000,0.380597,0.000000,0.825103,0.834873,0.220482,0.700930,0.291694,0.637771,0.000000,0.796131,0.517164,0.478705,0.125515,0.018978,0.000000,0.331260,0.733409,0.037595,0.142110,0.651389,0.368615,0.108598,0.526327,0.073777,0.249788,0.608918,0.748300,0.305136,0.623621,0.091354,0.158391,0.000000,0.498303,0.658005,0.762360,0.000000,0.343951,0.205403,0.447863,0.468621,0.000000,0.000000,0.000000
uid789,0.368615,0.264025,0.235276,0.356401,0.277992,0.190031,0.305136,0.000000,0.380597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.535317,0.544135,0.108598,0.593641,0.018978,0.601353,0.205403,0.437182,0.158391,0.055859,0.478705,0.630764,0.000000,0.507824,0.415196,0.458341,0.331260,0.000000,0.073777,0.249788,0.125515,0.683236,0.000000,0.498303,0.000000,0.220482,0.561273,0.318323,0.403884,0.000000,0.091354,0.174363,0.000000,0.000000,0.000000,0.000000,0.000000,0.037595,0.000000,0.623621,0.664495
uid790,0.000000,0.000000,0.000000,0.415196,0.037595,0.000000,0.291694,0.356401,0.000000,0.000000,0.437182,0.000000,0.000000,0.073777,0.000000,0.403884,0.000000,0.190031,0.174363,0.000000,0.000000,0.125515,0.000000,0.000000,0.220482,0.000000,0.142110,0.018978,0.000000,0.000000,0.000000,0.235276,0.108598,0.305136,0.000000,0.380597,0.000000,0.368615,0.000000,0.158391,0.426295,0.277992,0.091354,0.000000,0.000000,0.000000,0.000000,0.205403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055859
uid791,0.264025,0.125515,0.091354,0.220482,0.073777,0.000000,0.174363,0.775634,0.235276,0.000000,0.814755,0.000000,0.722995,0.305136,0.000000,0.831678,0.700930,0.608918,0.380597,0.535317,0.753077,0.000000,0.037595,0.000000,0.733409,0.000000,0.689247,0.677108,0.000000,0.623621,0.748300,0.437182,0.190031,0.356401,0.561273,0.108598,0.818271,0.392352,0.000000,0.447863,0.000000,0.055859,0.593641,0.158391,0.277992,0.000000,0.000000,0.018978,0.000000,0.000000,0.000000,0.000000,0.488598,0.000000,0.000000,0.000000,0.000000
uid792,0.249788,0.552786,0.000000,0.738468,0.000000,0.037595,0.544135,0.757763,0.018978,0.000000,0.700930,0.331260,0.000000,0.743431,0.644645,0.000000,0.000000,0.000000,0.784069,0.108598,0.392352,0.125515,0.000000,0.000000,0.000000,0.000000,0.507824,0.190031,0.000000,0.593641,0.792187,0.291694,0.235276,0.380597,0.055859,0.683236,0.437182,0.305136,0.000000,0.174363,0.000000,0.779892,0.073777,0.142110,0.706606,0.000000,0.368615,0.205403,0.000000,0.000000,0.630764,0.000000,0.637771,0.426295,0.000000,0.158391,0.264025
uid793,0.585780,0.880777,0.507824,0.264025,0.190031,0.957633,0.205403,0.866252,0.670862,0.000000,0.807519,0.478705,0.000000,0.000000,0.683236,0.000000,0.000000,0.343951,0.277992,0.073777,0.965021,0.962951,0.000000,0.000000,0.689247,0.000000,0.458341,0.380597,0.784069,0.291694,0.847055,0.055859,0.158391,0.235276,0.091354,0.220482,0.868790,0.108598,0.955127,0.967601,0.000000,0.142110,0.018978,0.601353,0.305136,0.841081,0.535317,0.593641,0.947694,0.796131,0.368615,0.924724,0.037595,0.249788,0.000000,0.921784,0.000000
uid794,0.000000,0.000000,0.000000,0.000000,0.478705,0.000000,0.403884,0.235276,0.073777,0.000000,0.264025,0.000000,0.000000,0.318323,0.000000,0.000000,0.000000,0.000000,0.037595,0.000000,0.108598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125515,0.000000,0.000000,0.220482,0.205403,0.000000,0.018978,0.305136,0.517164,0.000000,0.000000,0.368615,0.000000,0.000000,0.488598,0.437182,0.174363,0.091354,0.000000,0.000000,0.142110,0.331260,0.000000,0.000000,0.000000,0.249788,0.000000,0.000000,0.000000,0.000000
uid795,0.190031,0.220482,0.000000,0.458341,0.331260,0.000000,0.055859,0.447863,0.468621,0.940186,0.855598,0.478705,0.608918,0.380597,0.828422,0.437182,0.264025,0.108598,0.158391,0.498303,0.664495,0.000000,0.000000,0.000000,0.037595,0.000000,0.249788,0.205403,0.000000,0.073777,0.658005,0.305136,0.577767,0.368615,0.644645,0.403884,0.000000,0.415196,0.000000,0.000000,0.000000,0.091354,0.318323,0.142110,0.277992,0.000000,0.885259,0.018978,0.945650,0.700930,0.893724,0.561273,0.743431,0.544135,0.000000,0.803796,0.000000
uid796,0.000000,0.000000,0.517164,0.637771,0.403884,0.142110,0.368615,0.000000,0.000000,0.000000,0.000000,0.037595,0.000000,0.380597,0.073777,0.717636,0.000000,0.277992,0.677108,0.478705,0.488598,0.125515,0.000000,0.728252,0.000000,0.000000,0.000000,0.018978,0.000000,0.651389,0.000000,0.235276,0.264025,0.055859,0.392352,0.190031,0.000000,0.426295,0.000000,0.526327,0.000000,0.331260,0.447863,0.000000,0.630764,0.000000,0.174363,0.593641,0.689247,0.000000,0.670862,0.000000,0.108598,0.220482,0.000000,0.000000,0.000000
uid797,0.018978,0.535317,0.000000,0.000000,0.468621,0.000000,0.356401,0.000000,0.318323,0.000000,0.205403,0.174363,0.000000,0.712174,0.037595,0.000000,0.000000,0.331260,0.695145,0.073777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142110,0.291694,0.000000,0.220482,0.264025,0.000000,0.249788,0.158391,0.403884,0.190031,0.000000,0.380597,0.000000,0.498303,0.000000,0.743431,0.561273,0.517164,0.235276,0.437182,0.664495,0.000000,0.608918,0.000000,0.055859,0.000000,0.125515,0.091354,0.000000,0.585780,0.000000
uid798,0.380597,0.616340,0.000000,0.000000,0.507824,0.683236,0.264025,0.561273,0.331260,0.000000,0.000000,0.000000,0.000000,0.125515,0.593641,0.000000,0.190031,0.000000,0.018978,0.552786,0.000000,0.000000,0.000000,0.000000,0.601353,0.000000,0.174363,0.000000,0.000000,0.392352,0.000000,0.091354,0.249788,0.277992,0.426295,0.291694,0.000000,0.108598,0.623621,0.356401,0.000000,0.037595,0.437182,0.000000,0.000000,0.000000,0.055859,0.644645,0.235276,0.000000,0.073777,0.000000,0.468621,0.000000,0.458341,0.220482,0.000000
uid799,0.305136,0.000000,0.796131,0.498303,0.488598,0.000000,0.190031,0.174363,0.158391,0.000000,0.037595,0.437182,0.706606,0.073777,0.838006,0.561273,0.000000,0.356401,0.205403,0.601353,0.743431,0.000000,0.331260,0.000000,0.544135,0.000000,0.569599,0.235276,0.847055,0.689247,0.738468,0.018978,0.403884,0.264025,0.055859,0.447863,0.000000,0.000000,0.142110,0.291694,0.000000,0.658005,0.858339,0.220482,0.091354,0.000000,0.415196,0.753077,0.108598,0.849958,0.000000,0.664495,0.000000,0.426295,0.883039,0.000000,0.000000
uid800,0.437182,0.961504,0.380597,0.552786,0.291694,0.091354,0.249788,0.700930,0.695145,0.000000,0.637771,0.073777,0.000000,0.190031,0.125515,0.792187,0.962234,0.561273,0.706606,0.277992,0.852805,0.142110,0.757763,0.828422,0.811172,0.000000,0.392352,0.000000,0.000000,0.821720,0.871280,0.174363,0.220482,0.055859,0.331260,0.305136,0.000000,0.264025,0.689247,0.743431,0.779892,0.235276,0.368615,0.018978,0.447863,0.838006,0.507824,0.498303,0.526327,0.000000,0.000000,0.970561,0.108598,0.616340,0.000000,0.775634,0.939029
uid801,0.305136,0.771294,0.488598,0.205403,0.717636,0.000000,0.249788,0.000000,0.091354,0.000000,0.526327,0.291694,0.000000,0.677108,0.544135,0.190031,0.700930,0.108598,0.507824,0.037595,0.368615,0.000000,0.000000,0.000000,0.000000,0.000000,0.264025,0.498303,0.552786,0.018978,0.535317,0.142110,0.331260,0.220482,0.000000,0.762360,0.392352,0.458341,0.000000,0.000000,0.000000,0.158391,0.000000,0.277992,0.000000,0.000000,0.318323,0.073777,0.000000,0.000000,0.235276,0.000000,0.000000,0.403884,0.000000,0.738468,0.000000
uid802,0.018978,0.943527,0.000000,0.380597,0.368615,0.908827,0.535317,0.437182,0.488598,0.000000,0.468621,0.343951,0.000000,0.498303,0.000000,0.664495,0.000000,0.249788,0.415196,0.000000,0.757763,0.887436,0.561273,0.706606,0.644645,0.000000,0.108598,0.544135,0.000000,0.728252,0.792187,0.235276,0.291694,0.055859,0.158391,0.091354,0.931601,0.803796,0.507824,0.585780,0.700930,0.825103,0.142110,0.190031,0.037595,0.743431,0.205403,0.125515,0.403884,0.000000,0.000000,0.000000,0.331260,0.220482,0.000000,0.689247,0.871280
uid803,0.677108,0.861027,0.368615,0.158391,0.535317,0.277992,0.380597,0.923268,0.932899,0.000000,0.961504,0.235276,0.905265,0.796131,0.291694,0.722995,0.868790,0.561273,0.091354,0.055859,0.343951,0.018978,0.000000,0.743431,0.828422,0.000000,0.651389,0.190031,0.000000,0.037595,0.915553,0.616340,0.356401,0.249788,0.125515,0.331260,0.000000,0.748300,0.966336,0.403884,0.962234,0.415196,0.447863,0.205403,0.585780,0.000000,0.717636,0.498303,0.517164,0.000000,0.000000,0.073777,0.264025,0.630764,0.000000,0.958437,0.771294
uid804,0.796131,0.000000,0.569599,0.447863,0.142110,0.000000,0.108598,0.535317,0.517164,0.712174,0.249788,0.637771,0.000000,0.037595,0.788167,0.403884,0.000000,0.000000,0.526327,0.125515,0.828422,0.000000,0.000000,0.852805,0.458341,0.000000,0.000000,0.552786,0.800000,0.630764,0.608918,0.018978,0.000000,0.331260,0.174363,0.091354,0.000000,0.158391,0.478705,0.000000,0.368615,0.055859,0.190031,0.544135,0.264025,0.803796,0.437182,0.426295,0.488598,0.000000,0.000000,0.000000,0.073777,0.000000,0.000000,0.356401,0.000000
uid805,0.249788,0.277992,0.000000,0.706606,0.368615,0.018978,0.125515,0.037595,0.498303,0.000000,0.000000,0.517164,0.000000,0.415196,0.748300,0.852805,0.318323,0.158391,0.220482,0.507824,0.000000,0.426295,0.000000,0.000000,0.488598,0.000000,0.305136,0.264025,0.000000,0.142110,0.000000,0.779892,0.403884,0.623621,0.073777,0.651389,0.828422,0.743431,0.000000,0.235276,0.677108,0.174363,0.437182,0.205403,0.331260,0.000000,0.000000,0.190031,0.108598,0.000000,0.000000,0.593641,0.055859,0.569599,0.000000,0.796131,0.343951
uid806,0.264025,0.949660,0.190031,0.392352,0.544135,0.670862,0.018978,0.961504,0.318323,0.577767,0.125515,0.637771,0.000000,0.526327,0.142110,0.037595,0.608918,0.331260,0.174363,0.158391,0.630764,0.000000,0.000000,0.000000,0.728252,0.000000,0.447863,0.073777,0.249788,0.380597,0.108598,0.205403,0.000000,0.091354,0.305136,0.738468,0.784069,0.651389,0.000000,0.561273,0.664495,0.437182,0.948686,0.055859,0.757763,0.932899,0.748300,0.368615,0.000000,0.905265,0.403884,0.000000,0.901565,0.818271,0.000000,0.517164,0.000000
uid807,0.318323,0.766870,0.055859,0.343951,0.651389,0.000000,0.073777,0.880777,0.792187,0.918728,0.000000,0.796131,0.849958,0.677108,0.000000,0.264025,0.779892,0.415196,0.488598,0.526327,0.037595,0.205403,0.000000,0.277992,0.717636,0.000000,0.544135,0.437182,0.000000,0.291694,0.871280,0.356401,0.000000,0.235276,0.585780,0.018978,0.000000,0.331260,0.000000,0.125515,0.000000,0.142110,0.174363,0.380597,0.403884,0.000000,0.630764,0.249788,0.000000,0.883039,0.426295,0.825103,0.305136,0.517164,0.000000,0.910557,0.637771
uid808,0.037595,0.000000,0.897720,0.073777,0.000000,0.706606,0.788167,0.000000,0.748300,0.356401,0.899661,0.695145,0.000000,0.108598,0.712174,0.779892,0.018978,0.535317,0.291694,0.498303,0.807519,0.717636,0.000000,0.593641,0.158391,0.000000,0.630764,0.000000,0.917156,0.651389,0.577767,0.205403,0.517164,0.125515,0.055859,0.585780,0.392352,0.331260,0.000000,0.318323,0.000000,0.608918,0.277992,0.670862,0.305136,0.264025,0.343951,0.658005,0.544135,0.561273,0.415196,0.000000,0.249788,0.821720,0.000000,0.944599,0.000000
uid809,0.220482,0.000000,0.000000,0.000000,0.498303,0.380597,0.873723,0.000000,0.125515,0.818271,0.158391,0.601353,0.000000,0.318323,0.608918,0.174363,0.825103,0.831678,0.000000,0.585780,0.814755,0.000000,0.000000,0.000000,0.331260,0.000000,0.277992,0.368615,0.000000,0.664495,0.000000,0.091354,0.235276,0.426295,0.437182,0.018978,0.305136,0.037595,0.000000,0.683236,0.535317,0.343951,0.728252,0.055859,0.073777,0.000000,0.889573,0.108598,0.000000,0.000000,0.593641,0.000000,0.623621,0.569599,0.000000,0.733409,0.000000
uid810,0.738468,0.000000,0.000000,0.318323,0.841081,0.855598,0.073777,0.593641,0.018978,0.873723,0.712174,0.037595,0.488598,0.055859,0.356401,0.771294,0.883039,0.878470,0.664495,0.000000,0.561273,0.000000,0.000000,0.000000,0.507824,0.000000,0.498303,0.478705,0.000000,0.220482,0.535317,0.437182,0.235276,0.468621,0.526327,0.601353,0.748300,0.291694,0.000000,0.426295,0.831678,0.142110,0.264025,0.091354,0.811172,0.000000,0.905265,0.552786,0.000000,0.000000,0.000000,0.190031,0.458341,0.158391,0.000000,0.447863,0.000000
uid811,0.055859,0.000000,0.000000,0.174363,0.478705,0.468621,0.000000,0.000000,0.190031,0.000000,0.142110,0.000000,0.000000,0.000000,0.000000,0.291694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205403,0.000000,0.037595,0.458341,0.000000,0.000000,0.000000,0.091354,0.277992,0.249788,0.264025,0.018978,0.125515,0.000000,0.000000,0.000000,0.426295,0.220482,0.000000,0.000000,0.368615,0.000000,0.000000,0.498303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
uid812,0.205403,0.174363,0.458341,0.498303,0.018978,0.658005,0.577767,0.644645,0.651389,0.623621,0.415196,0.526327,0.000000,0.125515,0.775634,0.000000,0.380597,0.000000,0.091354,0.753077,0.000000,0.000000,0.000000,0.000000,0.608918,0.000000,0.368615,0.190031,0.000000,0.507824,0.488598,0.108598,0.468621,0.426295,0.637771,0.158391,0.000000,0.073777,0.788167,0.000000,0.000000,0.220482,0.403884,0.601353,0.000000,0.000000,0.277992,0.803796,0.000000,0.000000,0.037595,0.000000,0.569599,0.000000,0.000000,0.055859,0.000000
uid813,0.125515,0.000000,0.608918,0.403884,0.356401,0.000000,0.249788,0.814755,0.037595,0.507824,0.291694,0.091354,0.000000,0.318323,0.000000,0.055859,0.437182,0.498303,0.844096,0.018978,0.426295,0.000000,0.000000,0.000000,0.343951,0.000000,0.142110,0.658005,0.000000,0.569599,0.630764,0.517164,0.158391,0.108598,0.220482,0.468621,0.753077,0.683236,0.000000,0.235276,0.000000,0.277992,0.601353,0.392352,0.205403,0.717636,0.880777,0.831678,0.000000,0.000000,0.073777,0.000000,0.544135,0.174363,0.000000,0.415196,0.000000
uid814,0.447863,0.644645,0.264025,0.849958,0.526327,0.174363,0.392352,0.220482,0.722995,0.552786,0.055859,0.616340,0.000000,0.488598,0.437182,0.343951,0.569599,0.561273,0.331260,0.356401,0.585780,0.000000,0.000000,0.000000,0.000000,0.000000,0.593641,0.108598,0.468621,0.700930,0.305136,0.037595,0.091354,0.291694,0.205403,0.847055,0.000000,0.608918,0.158391,0.544135,0.018978,0.073777,0.689247,0.403884,0.000000,0.775634,0.807519,0.866252,0.235276,0.910557,0.811172,0.000000,0.190031,0.000000,0.889573,0.507824,0.000000
uid815,0.108598,0.937849,0.000000,0.403884,0.392352,0.915553,0.535317,0.517164,0.507824,0.000000,0.415196,0.331260,0.000000,0.468621,0.000000,0.664495,0.000000,0.220482,0.526327,0.000000,0.762360,0.885259,0.608918,0.717636,0.695145,0.000000,0.018978,0.552786,0.000000,0.712174,0.792187,0.235276,0.291694,0.037595,0.125515,0.073777,0.000000,0.800000,0.498303,0.585780,0.644645,0.841081,0.158391,0.142110,0.091354,0.733409,0.205403,0.190031,0.368615,0.000000,0.000000,0.000000,0.277992,0.318323,0.000000,0.637771,0.868790
uid816,0.091354,0.000000,0.000000,0.403884,0.392352,0.000000,0.535317,0.517164,0.507824,0.000000,0.415196,0.331260,0.000000,0.468621,0.000000,0.664495,0.000000,0.220482,0.526327,0.000000,0.762360,0.885259,0.608918,0.717636,0.700930,0.000000,0.055859,0.552786,0.000000,0.712174,0.796131,0.235276,0.291694,0.018978,0.125515,0.073777,0.000000,0.800000,0.498303,0.585780,0.644645,0.841081,0.158391,0.142110,0.108598,0.733409,0.205403,0.190031,0.368615,0.000000,0.000000,0.000000,0.277992,0.318323,0.000000,0.637771,0.868790
uid817,0.796131,0.000000,0.807519,0.526327,0.748300,0.683236,0.000000,0.073777,0.897720,0.205403,0.779892,0.670862,0.091354,0.712174,0.235276,0.037595,0.637771,0.000000,0.291694,0.498303,0.220482,0.437182,0.000000,0.561273,0.403884,0.356401,0.305136,0.264025,0.000000,0.447863,0.544135,0.585780,0.249788,0.108598,0.380597,0.552786,0.415196,0.738468,0.000000,0.125515,0.948686,0.577767,0.766870,0.018978,0.055859,0.000000,0.368615,0.158391,0.828422,0.973250,0.142110,0.478705,0.318323,0.331260,0.000000,0.000000,0.000000
uid818,0.706606,0.834873,0.905265,0.318323,0.593641,0.190031,0.458341,0.158391,0.437182,0.000000,0.037595,0.468621,0.277992,0.426295,0.000000,0.664495,0.838006,0.811172,0.821720,0.488598,0.343951,0.000000,0.000000,0.000000,0.305136,0.000000,0.291694,0.055859,0.000000,0.569599,0.380597,0.000000,0.125515,0.264025,0.205403,0.637771,0.722995,0.651389,0.091354,0.814755,0.018978,0.073777,0.601353,0.478705,0.844096,0.000000,0.863665,0.392352,0.220482,0.000000,0.000000,0.526327,0.174363,0.517164,0.000000,0.000000,0.000000
uid819,0.535317,0.803796,0.569599,0.277992,0.125515,0.664495,0.108598,0.291694,0.000000,0.000000,0.507824,0.000000,0.000000,0.190031,0.368615,0.264025,0.000000,0.000000,0.000000,0.403884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757763,0.517164,0.000000,0.821720,0.000000,0.055859,0.544135,0.174363,0.018978,0.220482,0.037595,0.235276,0.651389,0.458341,0.608918,0.158391,0.091354,0.331260,0.000000,0.000000,0.779892,0.717636,0.695145,0.000000,0.748300,0.585780,0.447863,0.000000,0.000000,0.488598,0.000000
