uid,entity_id,original_uid,question,entity_exercise_id,original_question,concepts,response,timestamp,sequence_order,split,previous_uid,previous_exercise_index
602,uid602,84334,403,ex403,58718,43,0,27870491,3,train,875,594
602,uid602,84334,384,ex384,58698,43,0,27870618,4,train,875,575
602,uid602,84334,488,ex488,71343,38,1,30143121,5,train,875,717
602,uid602,84334,356,ex356,58668,43,0,31104881,6,train,875,547
602,uid602,84334,366,ex366,58680,43,1,31104968,7,train,875,557
602,uid602,84334,956,ex956,86314,14,0,31105384,8,train,875,1266
602,uid602,84334,973,ex973,86332,14,1,31105545,9,train,875,1283
602,uid602,84334,982,ex982,86349,14,0,31105987,10,train,875,1292
602,uid602,84334,1004,ex1004,86511,14,1,31106380,11,train,875,1317
602,uid602,84334,966,ex966,86325,14,1,31106619,12,train,875,1276
602,uid602,84334,999,ex999,86452,14,1,31106915,13,train,875,1310
602,uid602,84334,1201,ex1201,87595,46,1,31107626,14,train,875,1519
602,uid602,84334,312,ex312,54083,12,0,31107765,15,train,875,472
602,uid602,84334,289,ex289,53991,12,0,31107969,16,train,875,449
602,uid602,84334,368,ex368,58682,43,1,33814045,17,train,875,559
602,uid602,84334,399,ex399,58714,43,0,33814115,18,train,875,590
602,uid602,84334,382,ex382,58696,43,1,33814200,19,train,875,573
602,uid602,84334,363,ex363,58675,43,0,33814232,20,train,875,554
602,uid602,84334,377,ex377,58691,43,1,33814320,21,train,875,568
602,uid602,84334,371,ex371,58685,43,0,33814351,22,train,875,562
602,uid602,84334,385,ex385,58699,43,1,33814463,23,train,875,576
602,uid602,84334,381,ex381,58695,43,1,33814821,24,train,875,572
602,uid602,84334,376,ex376,58690,43,1,33814895,25,train,875,567
602,uid602,84334,366,ex366,58680,43,1,33814953,26,train,875,557
602,uid602,84334,379,ex379,58693,43,1,33876983,27,train,875,570
602,uid602,84334,394,ex394,58709,43,0,33877018,28,train,875,585
602,uid602,84334,407,ex407,58722,43,0,33877057,29,train,875,598
602,uid602,84334,365,ex365,58678,43,1,33877118,30,train,875,556
602,uid602,84334,401,ex401,58716,43,0,33877190,31,train,875,592
602,uid602,84334,355,ex355,58667,43,1,33877240,32,train,875,546
602,uid602,84334,397,ex397,58712,43,0,33877318,33,train,875,588
602,uid602,84334,376,ex376,58690,43,1,33877440,34,train,875,567
602,uid602,84334,405,ex405,58720,43,1,33877629,35,train,875,596
602,uid602,84334,358,ex358,58670,43,1,33877671,36,train,875,549
603,uid603,84335,382,ex382,58696,43,0,27872017,0,train,876,573
603,uid603,84335,405,ex405,58720,43,0,27872219,1,train,876,596
603,uid603,84335,398,ex398,58713,43,1,27872381,2,train,876,589
603,uid603,84335,372,ex372,58686,43,0,27872410,3,train,876,563
603,uid603,84335,397,ex397,58712,43,1,27872526,4,train,876,588
603,uid603,84335,726,ex726,85592,45,0,31105066,5,train,876,1033
603,uid603,84335,287,ex287,53983,12,0,31105440,6,train,876,447
603,uid603,84335,481,ex481,61580,44,0,31105582,7,train,876,708
603,uid603,84335,488,ex488,71343,38,0,31105940,8,train,876,717
603,uid603,84335,1180,ex1180,87277,43,1,31106500,9,train,876,1498
603,uid603,84335,453,ex453,61093,26,1,31106572,10,train,876,680
603,uid603,84335,1200,ex1200,87570,46,0,31106649,11,train,876,1518
603,uid603,84335,958,ex958,86316,14,0,31106851,12,train,876,1268
603,uid603,84335,388,ex388,58703,43,0,31107116,13,train,876,579
603,uid603,84335,362,ex362,58674,43,1,31107191,14,train,876,553
603,uid603,84335,381,ex381,58695,43,1,31107235,15,train,876,572
603,uid603,84335,406,ex406,58721,43,0,31107264,16,train,876,597
603,uid603,84335,357,ex357,58669,43,1,31107359,17,train,876,548
603,uid603,84335,731,ex731,85696,27,0,31107654,18,train,876,1038
603,uid603,84335,747,ex747,85727,27,0,31107773,19,train,876,1054
603,uid603,84335,125,ex125,49285,32,0,33467586,20,train,876,256
603,uid603,84335,127,ex127,49287,32,0,33468237,21,train,876,258
603,uid603,84335,112,ex112,49272,32,0,33469026,22,train,876,243
603,uid603,84335,126,ex126,49286,32,0,33469702,23,train,876,257
603,uid603,84335,108,ex108,49268,32,0,33470645,24,train,876,239
603,uid603,84335,106,ex106,49266,32,1,33471317,25,train,876,237
603,uid603,84335,109,ex109,49269,32,1,33471764,26,train,876,240
603,uid603,84335,118,ex118,49278,32,0,33472131,27,train,876,249
603,uid603,84335,102,ex102,49262,32,0,33472485,28,train,876,233
603,uid603,84335,122,ex122,49282,32,0,33472953,29,train,876,253
603,uid603,84335,499,ex499,71361,38,0,33821604,30,train,876,728
604,uid604,84336,1180,ex1180,87277,43,0,26179154,0,train,877,1498
604,uid604,84336,397,ex397,58712,43,0,26179775,1,train,877,588
604,uid604,84336,366,ex366,58680,43,0,26179818,2,train,877,557
604,uid604,84336,378,ex378,58692,43,1,26179929,3,train,877,569
604,uid604,84336,405,ex405,58720,43,0,26179997,4,train,877,596
604,uid604,84336,505,ex505,71387,43,0,27870116,5,train,877,736
604,uid604,84336,380,ex380,58694,43,1,27873147,6,train,877,571
604,uid604,84336,406,ex406,58721,43,0,27873191,7,train,877,597
604,uid604,84336,375,ex375,58689,43,1,27873282,8,train,877,566
604,uid604,84336,388,ex388,58703,43,0,27873331,9,train,877,579
604,uid604,84336,393,ex393,58708,43,1,27873551,10,train,877,584
604,uid604,84336,401,ex401,58716,43,1,27873674,11,train,877,592
604,uid604,84336,1181,ex1181,87278,43,1,27874138,12,train,877,1499
604,uid604,84336,372,ex372,58686,43,0,31106003,13,train,877,563
604,uid604,84336,366,ex366,58680,43,1,31106059,14,train,877,557
604,uid604,84336,394,ex394,58709,43,0,31106086,15,train,877,585
604,uid604,84336,359,ex359,58671,43,1,31106113,16,train,877,550
604,uid604,84336,391,ex391,58706,43,0,31106154,17,train,877,582
604,uid604,84336,1552,ex1552,97844,29,1,31106806,18,train,877,1964
604,uid604,84336,1549,ex1549,97832,29,1,31106854,19,train,877,1961
604,uid604,84336,1557,ex1557,97864,29,1,31106886,20,train,877,1969
604,uid604,84336,1537,ex1537,97784,29,1,31106931,21,train,877,1949
604,uid604,84336,1536,ex1536,97780,29,1,31106954,22,train,877,1948
605,uid605,84341,1182,ex1182,87325,43,1,26179057,0,test,879,1500
605,uid605,84341,505,ex505,71387,43,1,26179223,1,test,879,736
605,uid605,84341,403,ex403,58718,43,0,26179435,2,test,879,594
605,uid605,84341,380,ex380,58694,43,1,26179538,3,test,879,571
605,uid605,84341,404,ex404,58719,43,0,26179609,4,test,879,595
605,uid605,84341,392,ex392,58707,43,1,26179659,5,test,879,583
605,uid605,84341,382,ex382,58696,43,1,26179741,6,test,879,573
605,uid605,84341,505,ex505,71387,43,1,27868615,7,test,879,736
605,uid605,84341,373,ex373,58687,43,1,27869366,8,test,879,564
605,uid605,84341,402,ex402,58717,43,0,27870224,9,test,879,593
605,uid605,84341,409,ex409,58724,43,0,27870348,10,test,879,600
605,uid605,84341,390,ex390,58705,43,0,27870600,11,test,879,581
605,uid605,84341,378,ex378,58692,43,0,27870672,12,test,879,569
605,uid605,84341,390,ex390,58705,43,0,27872640,13,test,879,581
605,uid605,84341,395,ex395,58710,43,0,27872727,14,test,879,586
605,uid605,84341,370,ex370,58684,43,0,27872815,15,test,879,561
605,uid605,84341,367,ex367,58681,43,1,27872864,16,test,879,558
605,uid605,84341,398,ex398,58713,43,0,27872918,17,test,879,589
605,uid605,84341,406,ex406,58721,43,0,27872967,18,test,879,597
605,uid605,84341,358,ex358,58670,43,0,27873001,19,test,879,549
605,uid605,84341,396,ex396,58711,43,0,27873035,20,test,879,587
605,uid605,84341,356,ex356,58668,43,1,28124546,21,test,879,547
605,uid605,84341,376,ex376,58690,43,1,28124742,22,test,879,567
605,uid605,84341,362,ex362,58674,43,1,28124856,23,test,879,553
605,uid605,84341,498,ex498,71360,38,1,30142236,24,test,879,727
605,uid605,84341,503,ex503,71367,38,1,30142286,25,test,879,732
605,uid605,84341,492,ex492,71349,38,1,30142443,26,test,879,721
605,uid605,84341,1398,ex1398,90314,13,1,31104748,27,test,879,1753
605,uid605,84341,373,ex373,58687,43,1,31104931,28,test,879,564
605,uid605,84341,369,ex369,58683,43,1,31105187,29,test,879,560
605,uid605,84341,368,ex368,58682,43,1,31105219,30,test,879,559
605,uid605,84341,390,ex390,58705,43,0,31105833,31,test,879,581
605,uid605,84341,371,ex371,58685,43,1,31105917,32,test,879,562
605,uid605,84341,374,ex374,58688,43,1,31106090,33,test,879,565
605,uid605,84341,485,ex485,61706,44,0,33471023,34,test,879,712
606,uid606,84345,383,ex383,58697,43,1,26178683,0,train,881,574
606,uid606,84345,505,ex505,71387,43,1,27872821,1,train,881,736
606,uid606,84345,406,ex406,58721,43,0,27873214,2,train,881,597
606,uid606,84345,399,ex399,58714,43,1,27873339,3,train,881,590
606,uid606,84345,400,ex400,58715,43,0,27873633,4,train,881,591
606,uid606,84345,389,ex389,58704,43,1,27873706,5,train,881,580
606,uid606,84345,362,ex362,58674,43,0,27873759,6,train,881,553
606,uid606,84345,1180,ex1180,87277,43,0,27874046,7,train,881,1498
606,uid606,84345,391,ex391,58706,43,1,28111683,8,train,881,582
606,uid606,84345,403,ex403,58718,43,1,28111725,9,train,881,594
606,uid606,84345,360,ex360,58672,43,1,28123482,10,train,881,551
606,uid606,84345,361,ex361,58673,43,1,28294577,11,train,881,552
606,uid606,84345,355,ex355,58667,43,1,28294709,12,train,881,546
606,uid606,84345,498,ex498,71360,38,0,30141983,13,train,881,727
606,uid606,84345,493,ex493,71350,38,1,30145168,14,train,881,722
606,uid606,84345,746,ex746,85726,27,0,31104709,15,train,881,1053
606,uid606,84345,752,ex752,85734,27,1,31105025,16,train,881,1059
606,uid606,84345,118,ex118,49278,32,1,31105131,17,train,881,249
606,uid606,84345,125,ex125,49285,32,1,31105419,18,train,881,256
606,uid606,84345,119,ex119,49279,32,1,31105597,19,train,881,250
606,uid606,84345,117,ex117,49277,32,1,31105849,20,train,881,248
606,uid606,84345,114,ex114,49274,32,0,31106021,21,train,881,245
606,uid606,84345,101,ex101,49261,32,1,31106191,22,train,881,232
606,uid606,84345,104,ex104,49264,32,1,31106330,23,train,881,235
606,uid606,84345,107,ex107,49267,32,1,31106420,24,train,881,238
606,uid606,84345,108,ex108,49268,32,0,31106502,25,train,881,239
606,uid606,84345,106,ex106,49266,32,0,31106665,26,train,881,237
606,uid606,84345,986,ex986,86354,14,1,31107121,27,train,881,1296
606,uid606,84345,225,ex225,53681,39,0,31107318,28,train,881,385
606,uid606,84345,296,ex296,54019,12,0,31107475,29,train,881,456
606,uid606,84345,301,ex301,54039,12,1,31107827,30,train,881,461
606,uid606,84345,316,ex316,54099,12,1,31107920,31,train,881,476
606,uid606,84345,315,ex315,54095,12,1,31107996,32,train,881,475
606,uid606,84345,456,ex456,61096,26,0,31108018,33,train,881,683
607,uid607,84357,188,ex188,53319,30,1,25395840,0,train,882,348
607,uid607,84357,1228,ex1228,89711,11,1,25398891,1,train,882,1576
607,uid607,84357,1273,ex1273,89757,11,1,25400558,2,train,882,1621
607,uid607,84357,631,ex631,84906,11,1,25400569,3,train,882,937
607,uid607,84357,620,ex620,84895,11,0,25400579,4,train,882,926
607,uid607,84357,618,ex618,84893,11,1,25400585,5,train,882,924
607,uid607,84357,625,ex625,84900,11,0,25400593,6,train,882,931
607,uid607,84357,1245,ex1245,89728,11,1,25400598,7,train,882,1593
607,uid607,84357,1254,ex1254,89737,11,0,25400700,8,train,882,1602
607,uid607,84357,1268,ex1268,89752,11,0,25402509,9,train,882,1616
607,uid607,84357,1251,ex1251,89734,11,1,25402756,10,train,882,1599
607,uid607,84357,1380,ex1380,89954,11,0,25402908,11,train,882,1732
607,uid607,84357,1389,ex1389,89963,11,0,25403096,12,train,882,1741
607,uid607,84357,1320,ex1320,89894,11,0,25403653,13,train,882,1672
607,uid607,84357,1296,ex1296,89860,11,0,25403920,14,train,882,1648
607,uid607,84357,1340,ex1340,89914,11,0,25404061,15,train,882,1692
607,uid607,84357,1307,ex1307,89881,11,0,25404637,16,train,882,1659
607,uid607,84357,1303,ex1303,89867,11,0,25404899,17,train,882,1655
607,uid607,84357,1314,ex1314,89888,11,1,25405090,18,train,882,1666
607,uid607,84357,1357,ex1357,89931,11,0,25405256,19,train,882,1709
607,uid607,84357,1376,ex1376,89950,11,1,25405619,20,train,882,1728
607,uid607,84357,278,ex278,53833,11,1,25406866,21,train,882,438
607,uid607,84357,1237,ex1237,89720,11,0,26397452,22,train,882,1585
607,uid607,84357,1275,ex1275,89759,11,0,26402069,23,train,882,1623
607,uid607,84357,1405,ex1405,90353,13,1,27193704,24,train,882,1760
607,uid607,84357,1258,ex1258,89741,11,1,27196104,25,train,882,1606
607,uid607,84357,616,ex616,84891,11,0,27197642,26,train,882,922
607,uid607,84357,1230,ex1230,89713,11,0,27198555,27,train,882,1578
607,uid607,84357,1226,ex1226,89709,11,1,27199391,28,train,882,1574
607,uid607,84357,1276,ex1276,89760,11,0,27200527,29,train,882,1624
607,uid607,84357,614,ex614,84889,11,1,27200530,30,train,882,920
607,uid607,84357,1229,ex1229,89712,11,1,27200821,31,train,882,1577
607,uid607,84357,619,ex619,84894,11,1,27200975,32,train,882,925
607,uid607,84357,1262,ex1262,89745,11,0,27201023,33,train,882,1610
607,uid607,84357,615,ex615,84890,11,1,27201154,34,train,882,921
607,uid607,84357,1260,ex1260,89743,11,0,27796460,35,train,882,1608
607,uid607,84357,1225,ex1225,89708,11,0,27798689,36,train,882,1573
607,uid607,84357,1246,ex1246,89729,11,0,27798698,37,train,882,1594
607,uid607,84357,1221,ex1221,89704,11,0,27798704,38,train,882,1569
607,uid607,84357,626,ex626,84901,11,1,27798725,39,train,882,932
607,uid607,84357,1231,ex1231,89714,11,1,27798735,40,train,882,1579
607,uid607,84357,1274,ex1274,89758,11,0,27798747,41,train,882,1622
607,uid607,84357,1209,ex1209,89662,11,1,27798756,42,train,882,1557
607,uid607,84357,633,ex633,84908,11,1,27798768,43,train,882,939
607,uid607,84357,1250,ex1250,89733,11,1,27798776,44,train,882,1598
607,uid607,84357,1214,ex1214,89667,11,1,27798788,45,train,882,1562
608,uid608,84455,126,ex126,49286,32,1,25641406,0,test,888,257
608,uid608,84455,129,ex129,49289,32,0,25642256,1,test,888,260
608,uid608,84455,120,ex120,49280,32,0,25642685,2,test,888,251
608,uid608,84455,105,ex105,49265,32,1,25643039,3,test,888,236
608,uid608,84455,110,ex110,49270,32,1,25643340,4,test,888,241
608,uid608,84455,127,ex127,49287,32,1,25643597,5,test,888,258
608,uid608,84455,104,ex104,49264,32,1,25643886,6,test,888,235
608,uid608,84455,103,ex103,49263,32,1,25644419,7,test,888,234
608,uid608,84455,1234,ex1234,89717,11,0,25644951,8,test,888,1582
608,uid608,84455,1213,ex1213,89666,11,1,25645214,9,test,888,1561
608,uid608,84455,1210,ex1210,89663,11,0,25645277,10,test,888,1558
608,uid608,84455,1222,ex1222,89705,11,0,25645453,11,test,888,1570
608,uid608,84455,1247,ex1247,89730,11,1,25645581,12,test,888,1595
608,uid608,84455,1211,ex1211,89664,11,0,25645687,13,test,888,1559
608,uid608,84455,1241,ex1241,89724,11,1,25645877,14,test,888,1589
608,uid608,84455,1214,ex1214,89667,11,1,25645915,15,test,888,1562
608,uid608,84455,1256,ex1256,89739,11,0,25646172,16,test,888,1604
608,uid608,84455,1232,ex1232,89715,11,1,25646521,17,test,888,1580
608,uid608,84455,1330,ex1330,89904,11,1,25646641,18,test,888,1682
608,uid608,84455,1287,ex1287,89851,11,0,25646924,19,test,888,1639
608,uid608,84455,1354,ex1354,89928,11,0,25647141,20,test,888,1706
608,uid608,84455,1392,ex1392,89966,11,0,25647625,21,test,888,1744
608,uid608,84455,1355,ex1355,89929,11,0,25648243,22,test,888,1707
608,uid608,84455,1258,ex1258,89741,11,1,26054465,23,test,888,1606
608,uid608,84455,1264,ex1264,89747,11,1,26054628,24,test,888,1612
608,uid608,84455,1331,ex1331,89905,11,1,26055223,25,test,888,1683
608,uid608,84455,281,ex281,53837,11,0,26055807,26,test,888,441
608,uid608,84455,282,ex282,53838,11,0,26056330,27,test,888,442
608,uid608,84455,1352,ex1352,89926,11,0,26057734,28,test,888,1704
608,uid608,84455,1290,ex1290,89854,11,1,26057815,29,test,888,1642
608,uid608,84455,1316,ex1316,89890,11,0,26057913,30,test,888,1668
608,uid608,84455,1365,ex1365,89939,11,0,26058215,31,test,888,1717
608,uid608,84455,1298,ex1298,89862,11,1,26058217,32,test,888,1650
608,uid608,84455,1295,ex1295,89859,11,1,26058224,33,test,888,1647
608,uid608,84455,1286,ex1286,89830,11,0,27330351,34,test,888,1637
608,uid608,84455,1282,ex1282,89826,11,1,27330562,35,test,888,1633
608,uid608,84455,1371,ex1371,89945,11,1,27330880,36,test,888,1723
608,uid608,84455,1396,ex1396,89970,11,1,27330882,37,test,888,1748
608,uid608,84455,286,ex286,53842,11,0,27331798,38,test,888,446
608,uid608,84455,302,ex302,54043,12,0,27332618,39,test,888,462
608,uid608,84455,306,ex306,54059,12,0,27332857,40,test,888,466
608,uid608,84455,308,ex308,54067,12,0,27333190,41,test,888,468
608,uid608,84455,1105,ex1105,86777,37,1,27333581,42,test,888,1423
608,uid608,84455,426,ex426,58813,14,0,27333955,43,test,888,617
608,uid608,84455,417,ex417,58804,14,1,27334891,44,test,888,608
608,uid608,84455,266,ex266,53791,14,0,27334907,45,test,888,426
608,uid608,84455,418,ex418,58805,14,1,27335322,46,test,888,609
608,uid608,84455,251,ex251,53776,14,0,27335518,47,test,888,411
608,uid608,84455,272,ex272,53797,14,0,27336428,48,test,888,432
608,uid608,84455,273,ex273,53798,14,1,27337156,49,test,888,433
608,uid608,84455,268,ex268,53793,14,0,27338924,50,test,888,428
608,uid608,84455,1412,ex1412,90534,13,0,27939880,51,test,888,1767
608,uid608,84455,270,ex270,53795,14,1,27942249,52,test,888,430
608,uid608,84455,248,ex248,53773,14,0,27942630,53,test,888,408
608,uid608,84455,433,ex433,58820,14,1,27942733,54,test,888,624
608,uid608,84455,429,ex429,58816,14,1,27942826,55,test,888,620
608,uid608,84455,254,ex254,53779,14,1,27942874,56,test,888,414
608,uid608,84455,987,ex987,86356,14,0,27942986,57,test,888,1297
608,uid608,84455,1557,ex1557,97864,29,1,27945298,58,test,888,1969
608,uid608,84455,1545,ex1545,97816,29,0,27945363,59,test,888,1957
608,uid608,84455,1571,ex1571,97920,29,1,27945611,60,test,888,1983
608,uid608,84455,1570,ex1570,97916,29,1,27945644,61,test,888,1982
608,uid608,84455,1539,ex1539,97792,29,1,27945696,62,test,888,1951
609,uid609,84518,882,ex882,85963,26,0,29093623,0,test,889,1189
609,uid609,84518,894,ex894,85975,26,0,29093782,1,test,889,1201
609,uid609,84518,924,ex924,86080,26,0,29093895,2,test,889,1232
609,uid609,84518,867,ex867,85948,26,0,29094078,3,test,889,1174
609,uid609,84518,910,ex910,86066,26,0,29094209,4,test,889,1218
609,uid609,84518,897,ex897,86047,26,0,29094572,5,test,889,1205
609,uid609,84518,901,ex901,86051,26,0,29094879,6,test,889,1209
609,uid609,84518,461,ex461,61101,26,0,29095188,7,test,889,688
609,uid609,84518,467,ex467,61107,26,0,29095967,8,test,889,694
609,uid609,84518,466,ex466,61106,26,0,29096303,9,test,889,693
609,uid609,84518,454,ex454,61094,26,0,29096862,10,test,889,681
609,uid609,84518,457,ex457,61097,26,1,29097292,11,test,889,684
609,uid609,84518,464,ex464,61104,26,0,29097308,12,test,889,691
609,uid609,84518,453,ex453,61093,26,1,29097492,13,test,889,680
609,uid609,84518,786,ex786,85831,26,1,29097647,14,test,889,1093
609,uid609,84518,776,ex776,85811,26,1,29097756,15,test,889,1083
609,uid609,84518,818,ex818,85876,26,1,29097840,16,test,889,1125
609,uid609,84518,690,ex690,84965,26,1,29098078,17,test,889,996
609,uid609,84518,574,ex574,84779,26,0,29098171,18,test,889,880
609,uid609,84518,578,ex578,84783,26,1,29098417,19,test,889,884
609,uid609,84518,580,ex580,84785,26,0,29098499,20,test,889,886
609,uid609,84518,636,ex636,84911,26,1,29098576,21,test,889,942
609,uid609,84518,552,ex552,84723,26,0,29098641,22,test,889,858
609,uid609,84518,695,ex695,84970,26,1,29098975,23,test,889,1001
610,uid610,84573,622,ex622,84897,11,1,25769881,0,train,895,928
610,uid610,84573,1235,ex1235,89718,11,1,25769976,1,train,895,1583
610,uid610,84573,1283,ex1283,89827,11,1,25770022,2,train,895,1634
610,uid610,84573,1292,ex1292,89856,11,1,25770045,3,train,895,1644
610,uid610,84573,1124,ex1124,86848,37,0,29486269,4,train,895,1442
610,uid610,84573,1144,ex1144,86904,37,1,29486648,5,train,895,1462
610,uid610,84573,1114,ex1114,86790,37,1,29486942,6,train,895,1432
610,uid610,84573,1042,ex1042,86557,14,0,29487011,7,train,895,1355
610,uid610,84573,987,ex987,86356,14,0,29487533,8,train,895,1297
610,uid610,84573,968,ex968,86327,14,0,29487820,9,train,895,1278
610,uid610,84573,989,ex989,86358,14,0,29488213,10,train,895,1299
610,uid610,84573,970,ex970,86329,14,0,31165832,11,train,895,1280
610,uid610,84573,971,ex971,86330,14,0,31165952,12,train,895,1281
610,uid610,84573,1131,ex1131,86876,37,0,32211649,13,train,895,1449
610,uid610,84573,727,ex727,85610,45,0,34710881,14,train,895,1034
610,uid610,84573,991,ex991,86360,14,0,34712032,15,train,895,1301
610,uid610,84573,726,ex726,85592,45,1,34975042,16,train,895,1033
610,uid610,84573,1019,ex1019,86534,14,1,34976083,17,train,895,1332
610,uid610,84573,1037,ex1037,86552,14,1,34976347,18,train,895,1350
610,uid610,84573,1057,ex1057,86642,14,1,34976586,19,train,895,1373
610,uid610,84573,1093,ex1093,86760,14,1,34976635,20,train,895,1411
611,uid611,84651,236,ex236,53725,39,0,29014555,0,train,900,396
611,uid611,84651,230,ex230,53701,33,1,29015820,1,train,900,390
611,uid611,84651,202,ex202,53585,33,1,29015873,2,train,900,362
611,uid611,84651,208,ex208,53609,33,1,29015891,3,train,900,368
611,uid611,84651,217,ex217,53649,33,1,29015917,4,train,900,377
611,uid611,84651,206,ex206,53601,33,1,29015951,5,train,900,366
611,uid611,84651,219,ex219,53657,39,1,29016009,6,train,900,379
611,uid611,84651,213,ex213,53629,33,1,29016038,7,train,900,373
611,uid611,84651,212,ex212,53625,33,1,29016064,8,train,900,372
611,uid611,84651,194,ex194,53553,33,1,29016090,9,train,900,354
611,uid611,84651,225,ex225,53681,39,1,29016128,10,train,900,385
611,uid611,84651,240,ex240,53741,39,1,29016185,11,train,900,400
611,uid611,84651,247,ex247,53769,39,1,29016245,12,train,900,407
611,uid611,84651,204,ex204,53593,33,1,29016293,13,train,900,364
611,uid611,84651,215,ex215,53641,33,1,29016330,14,train,900,375
611,uid611,84651,733,ex733,85701,27,1,29016962,15,train,900,1040
611,uid611,84651,740,ex740,85710,27,1,29017087,16,train,900,1047
611,uid611,84651,144,ex144,50995,21,1,29698991,17,train,900,281
611,uid611,84651,158,ex158,51009,21,1,29699280,18,train,900,295
611,uid611,84651,154,ex154,51005,21,1,29699463,19,train,900,291
611,uid611,84651,131,ex131,50982,21,1,29699885,20,train,900,268
611,uid611,84651,151,ex151,51002,21,1,29699999,21,train,900,288
611,uid611,84651,146,ex146,50997,21,1,29700080,22,train,900,283
611,uid611,84651,143,ex143,50994,21,1,29700157,23,train,900,280
611,uid611,84651,153,ex153,51004,21,1,29700298,24,train,900,290
611,uid611,84651,159,ex159,51010,21,1,29700396,25,train,900,296
611,uid611,84651,148,ex148,50999,21,1,29700566,26,train,900,285
611,uid611,84651,142,ex142,50993,21,1,29700852,27,train,900,279
611,uid611,84651,150,ex150,51001,21,1,29701021,28,train,900,287
611,uid611,84651,160,ex160,51011,21,1,29701274,29,train,900,297
611,uid611,84651,136,ex136,50987,21,1,29701462,30,train,900,273
611,uid611,84651,132,ex132,50983,21,1,29701612,31,train,900,269
611,uid611,84651,902,ex902,86052,26,1,29702588,32,train,900,1210
611,uid611,84651,360,ex360,58672,43,1,30994291,33,train,900,551
611,uid611,84651,381,ex381,58695,43,1,30994793,34,train,900,572
611,uid611,84651,382,ex382,58696,43,1,30995078,35,train,900,573
611,uid611,84651,392,ex392,58707,43,1,30995203,36,train,900,583
611,uid611,84651,393,ex393,58708,43,1,30995339,37,train,900,584
611,uid611,84651,367,ex367,58681,43,1,30995717,38,train,900,558
611,uid611,84651,361,ex361,58673,43,1,30995901,39,train,900,552
611,uid611,84651,365,ex365,58678,43,1,30996099,40,train,900,556
611,uid611,84651,368,ex368,58682,43,1,30996256,41,train,900,559
612,uid612,84749,357,ex357,58669,43,0,26173510,0,train,908,548
612,uid612,84749,358,ex358,58670,43,1,26173751,1,train,908,549
612,uid612,84749,488,ex488,71343,38,0,30136039,2,train,908,717
612,uid612,84749,497,ex497,71357,38,1,30136645,3,train,908,726
612,uid612,84749,502,ex502,71365,38,0,30136685,4,train,908,731
612,uid612,84749,490,ex490,71345,38,0,30137168,5,train,908,719
612,uid612,84749,489,ex489,71344,38,0,30137237,6,train,908,718
612,uid612,84749,394,ex394,58709,43,0,33818926,7,train,908,585
612,uid612,84749,388,ex388,58703,43,0,33819033,8,train,908,579
612,uid612,84749,391,ex391,58706,43,0,33819077,9,train,908,582
612,uid612,84749,356,ex356,58668,43,0,33819241,10,train,908,547
612,uid612,84749,375,ex375,58689,43,0,33819528,11,train,908,566
612,uid612,84749,406,ex406,58721,43,0,33819652,12,train,908,597
612,uid612,84749,409,ex409,58724,43,0,33819722,13,train,908,600
612,uid612,84749,503,ex503,71367,38,0,33820280,14,train,908,732
612,uid612,84749,499,ex499,71361,38,0,33820623,15,train,908,728
612,uid612,84749,501,ex501,71364,38,0,33820711,16,train,908,730
612,uid612,84749,500,ex500,71363,38,0,33820797,17,train,908,729
612,uid612,84749,493,ex493,71350,38,0,33820936,18,train,908,722
612,uid612,84749,720,ex720,85470,39,1,33821302,19,train,908,1027
612,uid612,84749,491,ex491,71346,38,1,33901121,20,train,908,720
612,uid612,84749,364,ex364,58676,43,1,34455729,21,train,908,555
612,uid612,84749,378,ex378,58692,43,1,34455776,22,train,908,569
612,uid612,84749,370,ex370,58684,43,1,34455788,23,train,908,561
612,uid612,84749,505,ex505,71387,43,1,34455835,24,train,908,736
612,uid612,84749,395,ex395,58710,43,0,34455904,25,train,908,586
612,uid612,84749,369,ex369,58683,43,1,34455975,26,train,908,560
612,uid612,84749,363,ex363,58675,43,1,34456015,27,train,908,554
612,uid612,84749,405,ex405,58720,43,1,34456179,28,train,908,596
612,uid612,84749,484,ex484,61670,44,1,34456280,29,train,908,711
613,uid613,84760,505,ex505,71387,43,1,26181193,0,train,911,736
613,uid613,84760,362,ex362,58674,43,0,26181241,1,train,911,553
613,uid613,84760,401,ex401,58716,43,0,26181265,2,train,911,592
613,uid613,84760,392,ex392,58707,43,0,26181284,3,train,911,583
613,uid613,84760,378,ex378,58692,43,1,26181297,4,train,911,569
613,uid613,84760,379,ex379,58693,43,1,26181314,5,train,911,570
613,uid613,84760,502,ex502,71365,38,0,30142493,6,train,911,731
613,uid613,84760,491,ex491,71346,38,0,30142752,7,train,911,720
613,uid613,84760,504,ex504,71368,38,0,30142783,8,train,911,733
613,uid613,84760,503,ex503,71367,38,0,30142811,9,train,911,732
613,uid613,84760,1426,ex1426,92333,18,0,30143177,10,train,911,1801
613,uid613,84760,498,ex498,71360,38,0,31104999,11,train,911,727
613,uid613,84760,493,ex493,71350,38,0,31105295,12,train,911,722
613,uid613,84760,492,ex492,71349,38,0,31105631,13,train,911,721
613,uid613,84760,489,ex489,71344,38,0,31105794,14,train,911,718
613,uid613,84760,497,ex497,71357,38,0,31106528,15,train,911,726
613,uid613,84760,495,ex495,71352,38,1,31106617,16,train,911,724
